Customer Success Associate,Parent Restaurant name,Unique Location ID,Highest Product,# Printers,# Tablets,Orders Week 2,Orders Week 1,Printed Orders Week 2,Printed Orders Week 1,Cancellations Week 2,Cancellations Week 1,Missed Orders Week 2,Missed Orders Week 1,Average Order ValueMonth 2,Average Order Value Month 1,Last Product Usage Date,Payment Status,Activation Date,Number of online delivery partners
Rupert,Restaurant 1088,63920f5e-611a-491e-a1b8-c4ab8fc8324f,Premium,0,0,77,95,0,0,6,6,0,1,18.02,19.4,1/15/2022 10:53 AM,Active,11/26/2019,2
Rupert,Restaurant 1088,313f26cc-1218-4951-905b-8f5afbd71025,Premium,0,0,126,100,0,0,5,7,0,0,19.51,19.94,1/15/2022 10:37 AM,Active,11/26/2019,2
Rupert,Restaurant 1088,11a1207b-1fad-4d41-938a-943ce15c05ad,Premium,0,0,205,209,0,0,6,5,0,0,22.84,21.5,1/15/2022 10:50 AM,Active,11/26/2019,2
Rupert,Restaurant 1088,93dddc79-a70d-4827-9bba-8c5ad4558e49,Premium + POS,0,0,205,230,0,0,7,2,0,0,19.55,20.32,1/15/2022 10:57 AM,Active,10/31/2019,2
Rupert,Restaurant 1088,9fa5af85-7f91-489d-9fb8-6aa8fa225ec0,Premium,0,0,202,207,0,0,3,3,0,1,21.22,21.71,1/15/2022 10:54 AM,Active,11/26/2019,2
Rupert,Restaurant 1088,eb26a57d-5285-45b2-83ae-d9daf22a7b78,Premium,0,0,115,86,0,0,3,4,0,0,21.27,21.16,1/15/2022 11:00 AM,Active,11/26/2019,2
Rupert,Restaurant 1131,eeb29611-9ab5-4138-b5b7-86a870b2cb37,Order Manager,0,0,294,308,292,308,3,4,0,0,70.24,64.3,1/15/2022 10:58 AM,Active,8/21/2019,2
Rupert,Restaurant 1088,11b68071-9c98-4bf6-b17a-05e69d85bda6,Premium,0,0,65,72,0,0,1,3,0,0,19.79,20.67,1/15/2022 10:57 AM,Active,11/26/2019,2
Rupert,Restaurant 1088,4478d441-11b1-494a-b8c0-b8ae1124d30f,Premium + POS,0,0,269,281,0,0,5,5,0,0,21.18,21.49,1/15/2022 10:59 AM,Active,11/26/2019,2
Rupert,Restaurant 1088,38721624-b5c6-4f4c-ad21-6a83404543c5,Premium,0,0,204,206,0,0,13,7,0,0,21.77,22.31,1/15/2022 10:59 AM,Active,11/26/2019,2
Rupert,Restaurant 1088,05dc1bc9-85ca-461e-995a-2cdb5ad1ab1d,Premium,0,0,61,65,0,0,3,1,0,0,20.21,20.75,1/15/2022 11:00 AM,Active,11/26/2019,2
Rupert,Restaurant 1088,5a84b7eb-04e4-4ad9-b535-99a6b84f1174,Premium + POS,0,0,479,490,0,0,13,9,0,0,19.9,22.59,1/15/2022 10:59 AM,Active,11/26/2019,2
Rupert,Restaurant 1088,13a9a16e-8bc7-4e7f-a5e3-5ec0fe71eab7,Premium,0,0,58,57,0,0,1,1,0,0,18.76,19.89,1/15/2022 10:45 AM,Active,11/26/2019,2
Rupert,Restaurant 1088,97da187b-9a73-48f5-b3a9-00a8c0c72a64,Premium,0,0,244,284,0,0,2,2,0,0,20.02,19.9,1/15/2022 10:58 AM,Active,11/26/2019,2
Rupert,Restaurant 1088,e9197478-85a5-4210-85a3-b76a26aa1614,Premium,0,0,29,26,0,0,2,4,0,0,25.11,23.32,1/15/2022 10:04 AM,Active,11/26/2019,2
Rupert,Restaurant 929,94212f9a-2e8d-4217-8828-a02ed55d4130,Premium,0,0,4,3,0,0,1,1,0,0,34.91,53.44,1/15/2022 4:22 AM,Paused,8/25/2021,2
Rupert,Restaurant 929,279503f2-ce6d-4219-90a0-64fde6991fbb,Premium,0,0,2,1,0,0,0,0,0,0,32.09,55.16,1/15/2022 5:11 AM,Paused,8/25/2021,1
Rupert,Restaurant 17,4f9ea70d-d0fc-490b-9ff9-05ecdefe652e,Premium,1,1,43,37,33,29,1,2,0,0,23.69,21.26,1/15/2022 10:12 AM,Canceled,10/13/2021,2
Rupert,Restaurant 1032,262e5031-b3b6-4409-a321-62cb2d108b19,Premium + POS,0,1,98,112,0,0,2,0,0,0,30.18,31.52,9/12/2021 2:53 AM,Active,8/10/2021,2
Rupert,Restaurant 1032,fcf8db02-616e-4bc1-a25a-8f067bb9068d,Premium + POS,0,1,78,72,0,0,1,2,0,0,30.17,33.31,9/7/2021 7:22 AM,Active,8/10/2021,2
Rupert,Restaurant 1032,5c1f1ded-4993-4c8f-b32e-4a91f797dbc4,Premium + POS,0,1,211,176,0,0,15,6,0,0,26.41,31.96,10/26/2021 5:00 AM,Active,8/10/2021,2
Rupert,Restaurant 409,5f241fe0-0f9b-4cf1-8df6-9369e58ca246,Order Manager,1,1,0,1,0,0,0,1,0,0,16.88,25.67,7/18/2021 4:36 PM,Active,4/30/2020,0
Rupert,Restaurant 169,0edbbd45-48a4-4c72-a054-0bfa0d5fa3c1,Order Manager,1,1,62,58,61,58,0,0,0,0,24.76,24.27,1/15/2022 9:25 AM,Active,7/17/2020,0
Rupert,Restaurant 1035,7a16c16a-241d-4bf8-bbf3-65339b0eb0cf,Premium + POS,0,1,123,122,0,0,0,1,0,0,39.39,36.44,1/15/2022 8:05 AM,Canceled,6/8/2021,2
Rupert,Restaurant 1049,288f8608-c2ce-4662-98b2-21042e7d25db,Premium,1,1,0,0,0,0,0,0,0,0,,15.55,11/13/2021 7:21 AM,,9/23/2021,0
Rupert,Restaurant 1049,eac8b4ad-34e3-44ce-878e-aeb1ace66df4,Premium,1,1,48,48,48,48,1,2,0,0,20.72,20.17,1/15/2022 9:13 AM,,9/24/2021,3
Rupert,Restaurant 707,b634cc66-111d-4342-8089-18c482303946,Order Manager,1,1,354,391,339,391,0,2,0,0,26.65,26.39,1/15/2022 10:49 AM,Paused,10/29/2021,2
Rupert,Restaurant 163,e85b04c7-6d5d-38ce-a207-8467b7c53c6d,Premium,1,1,262,290,248,275,9,12,0,0,26.41,24.18,1/15/2022 10:47 AM,,10/1/2021,3
Rupert,Restaurant 17,2c243a4a-fdba-4a07-9b6e-0fd7b3063704,Premium,1,1,0,0,0,0,0,0,0,0,24.48,25.38,1/11/2022 11:40 PM,Canceled,11/3/2021,0
Rupert,Restaurant 17,7c9eb535-d7ed-4986-88ae-b6cea82c2b0d,Premium,1,1,22,14,0,0,3,1,0,0,29.56,26.6,1/15/2022 10:57 AM,Canceled,10/28/2021,2
Rupert,Restaurant 17,58471125-ff4a-464d-984d-11b04840dd63,Premium,1,1,3,3,2,3,0,0,0,0,30.39,11.29,1/15/2022 10:33 AM,Canceled,10/27/2021,0
Rupert,Restaurant 17,62694414-9ed4-4a25-946b-198de806b84f,Premium,1,1,2,1,2,1,0,1,0,0,23.24,,1/15/2022 9:25 AM,Canceled,11/10/2021,1
Rupert,Restaurant 17,7e89a8fa-02cc-44f2-ad5c-a4be97d4fb46,Premium,1,1,1,0,0,0,1,0,0,0,95.92,81.95,11/19/2021 6:13 AM,Canceled,11/3/2021,1
Rupert,Restaurant 17,4b92e570-6380-4f29-b987-04dcce7ffb9e,Premium,1,1,0,0,0,0,0,0,0,0,29.36,,1/15/2022 9:05 AM,Canceled,11/10/2021,0
Rupert,Restaurant 480,4e196321-dccd-4d4f-851d-b1264b2b71fe,,1,0,64,54,64,51,1,1,0,0,32.71,28.38,1/15/2022 9:23 AM,Active,,2
Rupert,Restaurant 619,1afccf28-a6e4-4a5a-95b4-8417aa8b5d2c,Premium + POS,0,0,169,174,0,0,1,2,0,0,37.01,36.15,1/13/2022 6:34 AM,Pending,10/28/2021,2
Rupert,Restaurant 17,92bb3239-5dde-4294-a5f8-4b3a93cd82c7,,1,1,,,,,,,,,,,,,1/14/2022,0
Rupert,Restaurant 335,a32a9970-6e9c-3686-b1ab-4d4122c99742,Premium,1,1,2048,1917,1903,1879,38,32,0,0,27.92,26.98,1/15/2022 10:58 AM,Active,12/9/2021,1
Rupert,Restaurant 982,e964d648-f0a0-4c48-a503-e0567512f654,Order Manager,1,1,152,153,150,140,4,0,0,0,35.95,34.22,1/15/2022 10:44 AM,Active,1/14/2022,2
Rupert,Restaurant 42,c2832894-4714-4449-bec1-78536214aeff,Premium,0,1,6,8,0,0,2,0,0,0,21.74,23.3,1/15/2022 9:57 AM,Active,12/17/2021,0
Rupert,Restaurant 42,75dca3ba-f654-4a15-bab1-66064eaa1101,Premium,0,1,1,3,0,0,0,0,0,0,17.61,16.56,1/15/2022 10:52 AM,Active,12/17/2021,0
Rupert,Restaurant 42,d05a75c7-bb00-42ba-8225-013a3c16f69d,Premium,0,1,13,9,0,0,0,0,0,0,20.54,25.95,1/15/2022 10:23 AM,Active,12/17/2021,0
Rupert,Restaurant 42,4540a19b-8130-389a-8f07-c06f399317b5,Premium,0,1,20,19,0,0,1,3,0,0,21.91,20.91,1/15/2022 10:31 AM,Active,12/17/2021,0
Rupert,Restaurant 42,e7866ae2-f9eb-4a8d-977a-91eb68bd8006,Premium,0,1,4,8,0,0,0,0,0,0,21.77,26.8,1/15/2022 7:02 AM,Active,12/17/2021,0
Rupert,Restaurant 707,3baee260-1274-400e-98f6-2d0a21ea0fc4,Premium,1,1,,,,,,,,,,,,Active,12/20/2021,0
Rupert,Restaurant 17,463bcd29-4a9f-4fa1-9511-42a354a2c373,Premium,1,1,18,15,18,15,0,0,0,0,28.37,28.35,1/15/2022 8:40 AM,Canceled,10/14/2021,2
Rupert,Restaurant 17,ab408fab-a417-414a-b7dd-4c5534d78009,Premium,1,1,4,0,4,0,0,0,0,0,62.43,38.27,1/15/2022 10:17 AM,Canceled,10/13/2021,1
Rupert,Restaurant 17,14e2ec63-37cd-4b25-b5ee-9921f4d15ab5,Premium,1,1,2,5,2,5,0,0,0,0,31.6,29.7,1/15/2022 10:33 AM,,10/13/2021,1
Rupert,Restaurant 17,28eb1195-71cc-4c14-896a-7fcd99f504ce,Premium,1,1,0,0,0,0,0,0,0,0,,31.29,12/19/2021 11:21 PM,Canceled,10/14/2021,0
Rupert,Restaurant 17,268d65e7-4b52-4cd7-9b33-f0e8bd0f5ddc,Premium,1,1,,,,,,,,,,,11/8/2021 7:17 AM,Canceled,10/14/2021,0
Rupert,Restaurant 37,74c94e1b-3725-4f61-b3fa-f32633417242,Order Manager,0,1,43,57,40,48,3,3,0,0,34.36,32.8,1/15/2022 10:20 AM,Active,10/28/2021,2
Rupert,Restaurant 37,bbb11362-b403-406f-b7a4-73e2473d6bcf,Order Manager,0,1,44,39,44,37,1,0,0,0,34.24,32.48,1/15/2022 9:04 AM,Active,10/27/2021,1
Rupert,Restaurant 37,2bd53913-def2-43d0-8054-d196ab46b51e,Order Manager,0,1,152,164,148,164,2,1,0,0,32.84,32.59,1/15/2022 9:58 AM,Canceled,10/26/2021,2
Rupert,Restaurant 37,a5199f23-afdf-40eb-86ff-293db072dbad,Order Manager,0,1,229,206,228,206,3,2,0,0,36.37,35.62,1/15/2022 10:26 AM,Canceled,10/26/2021,1
Rupert,Restaurant 17,3ae29f88-924e-4713-97c6-d12cb1adce38,Premium,1,1,4,0,3,0,1,0,0,0,25.2,27.24,1/15/2022 1:58 AM,Canceled,11/12/2021,1
Rupert,Restaurant 17,2e8570a6-ed7f-47d8-871a-6f45d8f7b53d,Premium,1,1,6,11,6,10,0,1,0,0,31.43,31.01,1/15/2022 10:26 AM,Canceled,11/12/2021,1
Rupert,Restaurant 17,dcdf3fcf-edb8-4ff6-8514-60929a4ed028,Premium,1,1,30,32,30,31,5,6,0,0,34.52,27.59,1/15/2022 10:03 AM,Canceled,11/12/2021,2
Rupert,Restaurant 17,07e0aea9-8f0b-45a2-956e-9ba712b139e8,,1,1,,,,,,,,,,,,,1/14/2022,0
Rupert,Restaurant 17,7baec01d-8e5a-40f4-b260-acb62e218992,,1,1,1,0,0,0,1,0,0,0,20.18,,,,1/14/2022,1
Rupert,Restaurant 17,1113723a-a816-41ed-8e7d-2054d17845c6,,1,1,,,,,,,,,,,,,1/14/2022,0
Rupert,Restaurant 17,4bb592eb-e28f-40fd-9063-df1687cdd5f1,,1,1,,,,,,,,,,,,,1/14/2022,0
Rupert,Restaurant 17,6ae7565a-c063-4ff3-ba2b-862cd7c58e5c,,1,1,1,0,0,0,1,0,0,0,27.37,,,,1/14/2022,1
Rupert,Restaurant 17,f637b53e-a26b-4a9e-b557-b32c5f742a34,Premium,1,1,,,,,,,,,,,,Active,1/14/2022,0
Rupert,Restaurant 17,c860b758-7f01-4773-a518-959a1679df9c,,1,1,5,0,0,0,5,0,0,0,30.71,,,,1/14/2022,1
Rupert,Restaurant 17,0663e810-bc6b-441a-818f-8d87df50e9d0,Premium,1,1,42,42,41,42,1,1,0,0,31.34,32.85,1/15/2022 10:41 AM,Canceled,12/11/2020,3
Rupert,Restaurant 17,558060f3-4f0f-490b-8f8b-a5c9ffbbe751,Premium,1,1,3,4,0,0,1,2,0,0,32.41,35.82,1/15/2022 12:19 AM,Canceled,2/1/2021,1
Rupert,Restaurant 17,37f43005-6c0b-4146-8bf2-582669b1b33b,Premium,1,1,10,20,10,14,0,5,0,0,53.4,44.1,1/13/2022 11:52 PM,Canceled,10/13/2021,2
Rupert,Restaurant 17,9ad4ae97-1094-485e-8444-be3e21223954,Premium,1,1,17,23,17,23,0,1,0,0,36.03,31.22,1/15/2022 10:55 AM,Canceled,9/27/2021,2
Rupert,Restaurant 929,ec757181-b8ac-4ffd-b8b4-9c14c48728ed,Premium,0,0,0,4,0,0,0,0,0,0,33.93,46.16,1/13/2022 7:11 AM,Paused,8/25/2021,0
Rupert,Restaurant 199,8ce07b82-fb9b-4a6a-a649-50c0f9bc43f4,Order Manager,1,1,27,34,0,0,0,3,0,1,66.15,62.16,1/15/2022 10:16 AM,Active,6/30/2020,2
Rupert,Restaurant 199,7db6d80d-7fa7-4d44-b85e-452547368c0c,Order Manager,1,1,25,22,0,0,1,0,0,0,59.87,61.94,1/15/2022 10:10 AM,Active,6/1/2020,2
Rupert,Restaurant 397,db4035ce-1bef-4095-9a42-7c38c0b8c128,Order Manager,1,0,,,,,,,,,,,,Active,8/10/2020,0
Rupert,Restaurant 809,4d6e67ff-abc5-4a10-8e57-a4cf4d0a0e82,Order Manager,0,1,143,142,0,0,3,0,0,0,35.08,34.77,1/15/2022 10:49 AM,Active,7/28/2020,2
Rupert,Restaurant 199,e923fbf4-db52-4b9e-9799-a7e78bd2fc7c,Order Manager,1,1,46,56,0,0,0,1,0,0,55,52.15,1/15/2022 10:54 AM,Active,5/29/2020,2
Rupert,Restaurant 1035,7a16c16a-241d-4bf8-bbf3-65339b0eb0cf,,0,0,123,122,0,0,0,1,0,0,39.39,36.44,1/15/2022 8:05 AM,Canceled,7/19/2021,2
Rupert,Restaurant 199,13aadd08-5695-4449-8943-581fcff0fa0a,Order Manager,1,1,104,93,0,0,4,3,0,0,60.62,57.57,1/15/2022 10:46 AM,Active,6/1/2020,2
Rupert,Restaurant 199,c426b93a-5554-4ddb-afd1-28bafb82a93f,Order Manager,1,1,24,32,0,0,1,1,0,0,49.88,50.01,1/15/2022 10:25 AM,Active,6/12/2020,2
Rupert,Restaurant 199,89f8e956-8cde-489a-b90e-4aecf4bfdbf4,Order Manager,1,1,4,1,0,0,0,0,0,0,51.79,48.53,8/8/2021 8:01 AM,Active,6/9/2020,1
Rupert,Restaurant 199,cc27c047-d28d-4a9b-88ea-5b8b176b4ae5,Order Manager,1,1,47,45,0,0,0,1,0,0,53.33,50.94,1/15/2022 10:26 AM,Active,5/29/2020,2
Rupert,Restaurant 801,7d9a930c-e84f-4f23-9f20-f2a67fe18807,Order Manager,0,0,16,19,16,17,1,1,0,0,21.69,19.8,1/15/2022 10:00 AM,,2/19/2021,3
Rupert,Restaurant 801,1e2db3ff-a82e-4e1d-938e-03e2eb8258c5,Order Manager,0,0,83,106,82,101,0,0,0,0,17.45,16.95,1/15/2022 10:59 AM,,3/17/2021,4
Rupert,Restaurant 17,704eef2d-f6a2-414c-9b6b-bd760cf29358,Premium,1,1,7,7,7,6,0,0,0,0,38.03,29.94,1/14/2022 6:59 AM,Canceled,10/13/2021,1
Rupert,Restaurant 958,9a7e31ea-66e3-461a-acf6-e3db45815ded,POS Integration,1,1,103,106,84,83,22,29,0,0,29.97,32.69,1/15/2022 10:58 AM,Active,10/29/2020,2
Rupert,Restaurant 740,03da21c2-2a89-4652-b9e1-da5882e9e24d,Premium,1,1,287,233,201,158,57,21,0,0,19.07,18.94,1/15/2022 10:13 AM,Pending,8/16/2021,2
Rupert,Restaurant 571,a0393324-6715-4380-a4ec-18804d05ff57,Order Manager,1,1,388,393,0,0,1,4,0,0,25.9,25.64,12/10/2021 8:36 AM,Active,9/22/2021,2
Rupert,Restaurant 199,e953db52-6859-4fec-a05a-33d5f18c6f69,Order Manager,1,1,108,91,107,91,0,0,0,0,57.99,50.36,1/15/2022 10:44 AM,Active,6/2/2020,2
Rupert,Restaurant 199,2a4aba3d-52d3-43ff-8cb8-16a94a8e6b61,Order Manager,1,1,49,66,0,0,0,2,0,0,52.14,47.16,1/15/2022 10:31 AM,Active,5/26/2020,2
Rupert,Restaurant 199,8ef6adf0-4d02-42a5-84ac-6b639f0a1ce1,Order Manager,1,1,37,41,0,0,1,0,0,0,64.38,54.16,10/4/2021 8:37 AM,Active,5/26/2020,1
Rothschild,Restaurant 458,07891a53-e2e5-41e0-aeaa-c6c1ba5851e0,Order Manager,1,0,25,29,24,28,1,2,0,0,38.28,30.1,1/15/2022 10:37 AM,,4/12/2021,3
Rothschild,Restaurant 513,195ff37f-fce2-4ca6-a48c-b0551d9c9297,Premium,1,1,0,0,0,0,0,0,0,0,,23.82,10/27/2021 6:28 AM,Canceled,7/10/2020,0
Rothschild,Restaurant 238,57333aaf-61a2-4e1b-b95c-cd6accd9474e,Premium + POS,0,1,72,89,72,89,0,0,0,0,23.76,21.5,,,4/14/2021,3
Rothschild,Restaurant 968,1d8c8616-f6cc-4f98-b463-a99fcc6ebaf1,Order Manager,0,1,70,46,70,46,2,4,0,0,32.59,29.47,1/15/2022 8:13 AM,Active,3/18/2021,2
Rothschild,Restaurant 304,6602cec9-82be-433e-b5cd-7a4757e52dc4,Premium + POS,0,1,44,33,0,0,1,4,0,0,21.17,45.35,1/15/2022 7:39 AM,Active,7/14/2020,2
Rothschild,Restaurant 84,2e2f122c-97a9-4dab-a36b-d93268719d4f,Order Manager,2,1,287,313,287,312,3,5,0,0,27.65,28.46,1/15/2022 10:57 AM,Active,9/25/2020,2
Rothschild,Restaurant 1034,317a01fe-099d-4299-b762-986306dc7c63,Order Manager,1,1,,,,,,,,,,,1/6/2022 10:12 AM,,4/30/2021,0
Rothschild,Restaurant 422,b112e012-c870-44cd-8100-7ef942ae204b,Premium,1,0,406,421,357,375,61,52,0,0,21.46,22.31,1/15/2022 10:44 AM,,5/13/2021,3
Rothschild,Restaurant 742,209398d1-6ebd-4903-ad60-730009678e24,Order Manager,1,1,124,133,124,133,0,2,0,0,32.81,32.73,1/15/2022 10:59 AM,Active,6/30/2021,2
Rothschild,Restaurant 385,e11ecc90-5aed-4295-9550-1962bb22f82d,Order Manager,1,1,36,44,0,0,2,1,0,0,19.07,20.26,10/24/2021 12:29 AM,,12/14/2020,2
Rothschild,Restaurant 99,1cc85944-7938-441b-9103-99afed671594,Premium,1,1,102,96,102,95,0,1,0,0,38.59,39.46,1/15/2022 10:54 AM,Active,10/18/2021,2
Rothschild,Restaurant 1051,024a6e66-6e6b-4872-949e-405ee5a2c6c4,Premium,1,1,,,,,,,,,,,10/26/2021 7:01 AM,Active,10/13/2021,0
Rothschild,Restaurant 806,68206611-d0b0-4a8a-9bac-fdb76da0d044,Premium,0,1,0,1,0,1,0,0,0,0,42.38,32.78,1/14/2022 10:25 AM,Active,10/13/2021,0
Rothschild,Restaurant 1114,7bae894c-ddbc-4219-9197-8c2f3debf270,Premium,0,1,361,412,0,0,4,3,0,0,40.16,38,1/15/2022 11:00 AM,Active,11/1/2021,3
Rothschild,Restaurant 1045,0ef161a8-3771-4fa7-bfd9-0abfd15ffc88,Premium,1,1,228,245,227,241,2,2,0,0,19.25,19.38,1/15/2022 6:07 AM,Active,10/25/2021,1
Rothschild,Restaurant 1045,b4b35695-6db3-4d25-a880-2e9b863a8378,Premium + POS,0,1,0,0,0,0,0,0,0,0,,17.3,,Active,10/29/2021,0
Rothschild,Restaurant 1045,536ca01d-7065-4cfe-93ca-3018fb1b81f2,Premium + POS,0,1,0,0,0,0,0,0,0,0,,19.76,,Active,10/29/2021,1
Rothschild,Restaurant 1045,5a84665b-bb34-443a-ba09-efad273b1926,Premium + POS,0,1,60,92,0,0,0,5,0,0,18.7,18.21,1/14/2022 2:40 AM,Active,10/28/2021,2
Rothschild,Restaurant 968,e6c3682d-36b6-4808-bc88-ae0645668280,Order Manager,0,1,13,11,0,0,5,1,0,0,22.59,22.42,1/14/2022 10:42 AM,Active,11/9/2021,1
Rothschild,Restaurant 968,018e3aa1-5bcf-4e88-8d2e-67d68c044e32,Order Manager,0,1,7,2,0,0,1,1,0,0,24.57,19.16,1/14/2022 9:21 PM,Active,11/23/2021,0
Rothschild,Restaurant 505,7363c248-b959-3ed5-b1ee-5ed6ca3f9cc4,Premium + POS,1,1,107,91,0,0,2,5,0,0,28.92,28.31,1/3/2022 12:47 PM,Active,10/1/2021,2
Rothschild,Restaurant 968,1940af8a-179e-4cfb-96e0-813308ec3ffb,Order Manager,0,1,0,0,0,0,0,0,0,0,,25.14,,Active,11/4/2021,0
Rothschild,Restaurant 968,a416ebcc-52e1-4c66-b019-9bb2b8b1d1e9,Order Manager,0,1,19,25,0,0,19,25,0,0,22.08,22.12,12/24/2021 3:18 PM,Active,11/11/2021,1
Rothschild,Restaurant 968,b7da1930-1952-46e1-a13c-bcfc4f78c684,Order Manager,0,1,6,8,0,0,3,1,0,0,19.52,22.74,1/14/2022 5:18 PM,Active,10/29/2021,1
Rothschild,Restaurant 806,089f5822-f94a-4268-af70-896e4083c371,Premium,0,1,1,0,0,0,0,0,0,0,43.58,40.56,1/11/2022 11:53 PM,Active,10/6/2021,1
Rothschild,Restaurant 968,bcbac4d8-3b0d-4f52-9130-a40e1603df9e,Order Manager,0,1,12,15,0,0,0,2,0,0,26.12,21.92,1/15/2022 8:56 AM,Active,11/4/2021,1
Rothschild,Restaurant 1051,94a855ea-362e-367a-a971-16ca38b8af39,Premium,1,1,145,127,0,0,1,2,0,0,38.8,36.79,12/16/2021 2:35 PM,Active,10/8/2021,2
Rothschild,Restaurant 864,93a0a89d-961f-4ca9-acce-1ff9615adc5f,,1,1,167,165,0,0,0,5,0,0,26.24,25.94,1/15/2022 10:22 AM,Active,11/19/2021,2
Rothschild,Restaurant 968,c170a430-a466-4f78-a4f2-5a35a96ba04f,Order Manager,0,1,0,0,0,0,0,0,0,0,20.25,20.25,12/8/2021 10:10 AM,Active,12/1/2021,0
Rothschild,Restaurant 968,af760afb-4a4e-46fc-a94b-f2fc3f365220,Order Manager,0,1,3,6,0,0,2,5,0,0,39.88,18.99,1/15/2022 8:26 AM,Active,12/17/2021,0
Rothschild,Restaurant 968,02ac9cf2-1dca-46ad-ad70-79790fdfda2f,Order Manager,0,1,0,0,0,0,0,0,0,0,,32.13,1/6/2022 3:13 AM,Active,12/6/2021,0
Rothschild,Restaurant 723,8dccbc17-0de1-4db7-85fb-84bd3d6b0c19,Premium + POS,0,1,81,75,0,0,4,4,0,0,32.98,35.29,1/15/2022 9:35 AM,Paused,6/16/2021,2
Rothschild,Restaurant 49,4ae75159-0f9c-4f73-8be8-1f32eeb3edb0,Premium + POS,0,1,5,11,0,0,0,0,0,0,29.04,23.27,,Active,9/30/2020,0
Rothschild,Restaurant 247,2fad69d3-e452-408c-966f-def04541921b,Premium,1,1,42,33,42,33,0,0,0,0,32.15,30.03,1/15/2022 9:58 AM,Active,9/21/2020,1
Rothschild,Restaurant 216,e5a2232f-bf76-4c9d-b01d-52998d88fe10,Order Manager,1,1,175,170,23,134,5,5,0,0,34.97,33.7,1/15/2022 10:02 AM,Active,7/9/2021,2
Rothschild,Restaurant 216,9b631300-97f8-4d86-97b6-7510aef35e37,Order Manager,1,1,295,345,0,110,3,7,0,0,29.96,28.88,1/15/2022 10:59 AM,Active,7/22/2021,2
Rothschild,Restaurant 216,dc4e5d71-6641-414c-ac77-d458cd3dd96c,Order Manager,1,1,319,305,316,303,5,2,0,0,28.98,27.94,1/15/2022 10:48 AM,Active,7/8/2021,2
Rothschild,Restaurant 723,f9793848-a952-4caa-83c8-512a7f48c799,Premium,1,1,101,103,99,102,2,5,0,0,30.43,30.11,1/15/2022 10:43 AM,Paused,6/16/2021,2
Rothschild,Restaurant 1051,8ee4ec4d-a813-4b22-a839-ba676130d10c,,1,1,34,30,0,0,8,4,0,0,35.07,38.44,,,10/22/2021,2
Rothschild,Restaurant 1051,f2d7f828-30c5-4bd4-bf68-dfa89a2637fb,Premium,1,1,93,80,93,80,1,0,0,0,36.63,41.45,1/15/2022 9:29 AM,Active,9/20/2021,2
Rothschild,Restaurant 1051,f1487f02-87a4-44e0-850e-990836e6d440,Premium,1,1,78,78,0,0,2,1,0,0,34.14,37.63,10/27/2021 6:37 AM,Active,9/20/2021,2
Rothschild,Restaurant 1051,ecf2f35e-dddc-438a-a6ce-4c4d59f3ee94,Premium,1,1,23,25,23,20,1,0,0,0,36.54,32.53,1/15/2022 6:35 AM,Active,9/20/2021,2
Rothschild,Restaurant 658,901627ae-ab70-4978-8981-a65e94940f97,Premium,1,1,66,62,0,0,5,3,0,0,31.76,30.06,8/25/2021 10:25 AM,Active,8/20/2021,1
Rothschild,Restaurant 1051,b27ff894-70aa-4b8a-8869-04b70fd1a0b2,Premium,1,1,114,116,0,0,3,1,0,0,37.46,34.72,,Active,9/20/2021,2
Rothschild,Restaurant 247,44025aef-e3c3-4755-bfac-e5a71c1975bd,Premium + POS,0,1,,,,,,,,,,,,Active,6/30/2020,
Rothschild,Restaurant 216,c855353e-ca65-4d40-a0b5-aecd515dc2b1,Order Manager,1,1,396,439,396,439,3,4,0,0,30.59,28.81,1/15/2022 10:37 AM,Active,7/8/2021,2
Rothschild,Restaurant 216,1ad97f52-bcd3-48dc-bded-3db51ccbab1c,Order Manager,1,1,234,273,233,271,4,6,0,1,33.25,31.78,1/15/2022 10:33 AM,Active,8/24/2021,2
Rothschild,Restaurant 216,eef74a56-e35b-454f-91e6-bae140011645,Order Manager,1,1,648,677,648,677,5,10,2,0,29.89,29.96,1/15/2022 10:59 AM,Active,7/2/2021,2
Rothschild,Restaurant 60,1cfe6584-1065-46e5-b829-8533d35c743d,Premium,1,1,141,141,141,141,0,1,0,0,31.61,29.21,1/15/2022 10:29 AM,Active,6/8/2021,2
Rothschild,Restaurant 770,a6988cdd-0c72-41a6-b993-b1dc4c790153,Order Manager,0,0,438,455,437,455,4,2,0,0,25.6,25.55,1/15/2022 7:35 AM,Active,6/10/2019,2
Rothschild,Restaurant 770,292a5fdc-03b7-4840-9f3d-cc3242acdfe2,Order Manager,0,0,279,338,277,338,2,1,0,0,27.78,26.47,1/15/2022 10:53 AM,Active,4/21/2020,2
Rothschild,Restaurant 770,691769c4-1ed7-443e-9e94-cb3d5d507541,Order Manager,0,0,157,163,157,157,0,1,0,0,23.66,23.72,1/15/2022 10:20 AM,Active,11/24/2019,2
Rothschild,Restaurant 1051,366ace46-4d1c-4f75-90f9-82060bf72721,Premium,1,1,55,62,0,0,1,0,0,0,38.01,40.84,12/20/2021 12:40 AM,Active,9/20/2021,2
Rothschild,Restaurant 566,9d47b04b-010a-4766-9786-78d96a698f90,Order Manager,2,1,183,129,183,126,1,1,0,0,27.43,25.82,1/15/2022 10:42 AM,Active,7/16/2020,2
